date,hour,day,weather,season,festival,stock_start,sold,remaining,price
2025-09-08,15:00,Monday,Rainy,Monsoon,None,619,40,579,235.6
2025-09-08,16:00,Monday,Rainy,Monsoon,None,579,52,527,235.6
2025-09-08,17:00,Monday,Rainy,Monsoon,None,527,48,479,235.6
2025-09-08,18:00,Monday,Rainy,Monsoon,None,479,55,424,235.6
2025-09-08,19:00,Monday,Rainy,Monsoon,None,424,54,370,235.6
2025-09-08,20:00,Monday,Rainy,Monsoon,None,370,27,343,235.6
2025-09-09,06:00,Tuesday,Cloudy,Monsoon,None,958,18,940,252.4
2025-09-09,07:00,Tuesday,Cloudy,Monsoon,None,940,20,920,252.4
2025-09-09,08:00,Tuesday,Cloudy,Monsoon,None,920,18,902,252.4
2025-09-09,09:00,Tuesday,Cloudy,Monsoon,None,902,34,868,252.4
2025-09-09,10:00,Tuesday,Cloudy,Monsoon,None,868,53,815,252.4
2025-09-09,11:00,Tuesday,Cloudy,Monsoon,None,815,41,774,252.4
2025-09-09,12:00,Tuesday,Cloudy,Monsoon,None,774,62,712,252.4
2025-09-09,13:00,Tuesday,Cloudy,Monsoon,None,712,46,666,252.4
2025-09-09,14:00,Tuesday,Cloudy,Monsoon,None,666,54,612,252.4
2025-09-09,15:00,Tuesday,Cloudy,Monsoon,None,612,40,572,252.4
2025-09-09,16:00,Tuesday,Cloudy,Monsoon,None,572,42,530,252.4
2025-09-09,17:00,Tuesday,Cloudy,Monsoon,None,530,52,478,252.4
2025-09-09,18:00,Tuesday,Cloudy,Monsoon,None,478,47,431,252.4
2025-09-09,19:00,Tuesday,Cloudy,Monsoon,None,431,78,353,252.4
2025-09-09,20:00,Tuesday,Cloudy,Monsoon,None,353,52,301,252.4
2025-09-10,06:00,Wednesday,Humid,Monsoon,None,941,16,925,247
2025-09-10,07:00,Wednesday,Humid,Monsoon,None,925,19,906,247
2025-09-10,08:00,Wednesday,Humid,Monsoon,None,906,22,884,247
2025-09-10,09:00,Wednesday,Humid,Monsoon,None,884,46,838,247
2025-09-10,10:00,Wednesday,Humid,Monsoon,None,838,41,797,247
2025-09-10,11:00,Wednesday,Humid,Monsoon,None,797,43,754,247
2025-09-10,12:00,Wednesday,Humid,Monsoon,None,754,68,686,247
2025-09-10,13:00,Wednesday,Humid,Monsoon,None,686,57,629,247
2025-09-10,14:00,Wednesday,Humid,Monsoon,None,629,48,581,247
2025-09-10,15:00,Wednesday,Humid,Monsoon,None,581,34,547,247
2025-09-10,16:00,Wednesday,Humid,Monsoon,None,547,49,498,247
2025-09-10,17:00,Wednesday,Humid,Monsoon,None,498,76,422,247
2025-09-10,18:00,Wednesday,Humid,Monsoon,None,422,67,355,247
2025-09-10,19:00,Wednesday,Humid,Monsoon,None,355,69,286,247
2025-09-10,20:00,Wednesday,Humid,Monsoon,None,286,46,240,247
2025-09-11,06:00,Thursday,Rainy,Monsoon,None,937,13,924,249.6
2025-09-11,07:00,Thursday,Rainy,Monsoon,None,924,17,907,249.6
2025-09-11,08:00,Thursday,Rainy,Monsoon,None,907,23,884,249.6
2025-09-11,09:00,Thursday,Rainy,Monsoon,None,884,25,859,249.6
2025-09-11,10:00,Thursday,Rainy,Monsoon,None,859,32,827,249.6
2025-09-11,11:00,Thursday,Rainy,Monsoon,None,827,29,798,249.6
2025-09-11,12:00,Thursday,Rainy,Monsoon,None,798,49,749,249.6
2025-09-11,13:00,Thursday,Rainy,Monsoon,None,749,43,706,249.6
2025-09-11,14:00,Thursday,Rainy,Monsoon,None,706,35,671,249.6
2025-09-11,15:00,Thursday,Rainy,Monsoon,None,671,37,634,249.6
2025-09-11,16:00,Thursday,Rainy,Monsoon,None,634,42,592,249.6
2025-09-11,17:00,Thursday,Rainy,Monsoon,None,592,62,530,249.6
2025-09-11,18:00,Thursday,Rainy,Monsoon,None,530,40,490,249.6
2025-09-11,19:00,Thursday,Rainy,Monsoon,None,490,72,418,249.6
2025-09-11,20:00,Thursday,Rainy,Monsoon,None,418,43,375,249.6
2025-09-12,06:00,Friday,Cloudy,Monsoon,None,978,17,961,246.15
2025-09-12,07:00,Friday,Cloudy,Monsoon,None,961,24,937,246.15
2025-09-12,08:00,Friday,Cloudy,Monsoon,None,937,44,893,246.15
2025-09-12,09:00,Friday,Cloudy,Monsoon,None,893,49,844,246.15
2025-09-12,10:00,Friday,Cloudy,Monsoon,None,844,57,787,246.15
2025-09-12,11:00,Friday,Cloudy,Monsoon,None,787,54,733,246.15
2025-09-12,12:00,Friday,Cloudy,Monsoon,None,733,49,684,246.15
2025-09-12,13:00,Friday,Cloudy,Monsoon,None,684,61,623,246.15
2025-09-12,14:00,Friday,Cloudy,Monsoon,None,623,68,555,246.15
2025-09-12,15:00,Friday,Cloudy,Monsoon,None,555,37,518,246.15
2025-09-12,16:00,Friday,Cloudy,Monsoon,None,518,43,475,246.15
2025-09-12,17:00,Friday,Cloudy,Monsoon,None,475,62,413,246.15
2025-09-12,18:00,Friday,Cloudy,Monsoon,None,413,60,353,246.15
2025-09-12,19:00,Friday,Cloudy,Monsoon,None,353,64,289,246.15
2025-09-12,20:00,Friday,Cloudy,Monsoon,None,289,47,242,246.15
2025-09-13,06:00,Saturday,Cloudy,Monsoon,None,1100,18,1082,257.15
2025-09-13,07:00,Saturday,Cloudy,Monsoon,None,1082,24,1058,257.15
2025-09-13,08:00,Saturday,Cloudy,Monsoon,None,1058,32,1026,257.15
2025-09-13,09:00,Saturday,Cloudy,Monsoon,None,1026,51,975,257.15
2025-09-13,10:00,Saturday,Cloudy,Monsoon,None,975,77,898,257.15
2025-09-13,11:00,Saturday,Cloudy,Monsoon,None,898,72,826,257.15
2025-09-13,12:00,Saturday,Cloudy,Monsoon,None,826,79,747,257.15
2025-09-13,13:00,Saturday,Cloudy,Monsoon,None,747,82,665,257.15
2025-09-13,14:00,Saturday,Cloudy,Monsoon,None,665,51,614,257.15
2025-09-13,15:00,Saturday,Cloudy,Monsoon,None,614,70,544,257.15
2025-09-13,16:00,Saturday,Cloudy,Monsoon,None,544,73,471,257.15
2025-09-13,17:00,Saturday,Cloudy,Monsoon,None,471,73,398,257.15
2025-09-13,18:00,Saturday,Cloudy,Monsoon,None,398,109,289,257.15
2025-09-13,19:00,Saturday,Cloudy,Monsoon,None,289,79,210,257.15
2025-09-13,20:00,Saturday,Cloudy,Monsoon,None,210,77,133,257.15
2025-09-14,06:00,Sunday,Rainy,Monsoon,None,1114,22,1092,244.35
2025-09-14,07:00,Sunday,Rainy,Monsoon,None,1092,28,1064,244.35
2025-09-14,08:00,Sunday,Rainy,Monsoon,None,1064,50,1014,244.35
2025-09-14,09:00,Sunday,Rainy,Monsoon,None,1014,45,969,244.35
2025-09-14,10:00,Sunday,Rainy,Monsoon,None,969,56,913,244.35
2025-09-14,11:00,Sunday,Rainy,Monsoon,None,913,83,830,244.35
2025-09-14,12:00,Sunday,Rainy,Monsoon,None,830,72,758,244.35
2025-09-14,13:00,Sunday,Rainy,Monsoon,None,758,88,670,244.35
2025-09-14,14:00,Sunday,Rainy,Monsoon,None,670,88,582,244.35
2025-09-14,15:00,Sunday,Rainy,Monsoon,None,582,56,526,244.35
2025-09-14,16:00,Sunday,Rainy,Monsoon,None,526,72,454,244.35
2025-09-14,17:00,Sunday,Rainy,Monsoon,None,454,59,395,244.35
2025-09-14,18:00,Sunday,Rainy,Monsoon,None,395,98,297,244.35
2025-09-14,19:00,Sunday,Rainy,Monsoon,None,297,96,201,244.35
2025-09-14,20:00,Sunday,Rainy,Monsoon,None,201,65,136,244.35
2025-09-15,06:00,Monday,Heavy Rain,Monsoon,None,784,8,776,233.4
2025-09-15,07:00,Monday,Heavy Rain,Monsoon,None,776,8,768,233.4
2025-09-15,08:00,Monday,Heavy Rain,Monsoon,None,768,18,750,233.4
2025-09-15,09:00,Monday,Heavy Rain,Monsoon,None,750,28,722,233.4
2025-09-15,10:00,Monday,Heavy Rain,Monsoon,None,722,29,693,233.4
2025-09-15,11:00,Monday,Heavy Rain,Monsoon,None,693,41,652,233.4
2025-09-15,12:00,Monday,Heavy Rain,Monsoon,None,652,43,609,233.4
2025-09-15,13:00,Monday,Heavy Rain,Monsoon,None,609,31,578,233.4
2025-09-15,14:00,Monday,Heavy Rain,Monsoon,None,578,31,547,233.4
2025-09-15,15:00,Monday,Heavy Rain,Monsoon,None,547,27,520,233.4
2025-09-15,16:00,Monday,Heavy Rain,Monsoon,None,520,21,499,233.4
2025-09-15,17:00,Monday,Heavy Rain,Monsoon,None,499,28,471,233.4
2025-09-15,18:00,Monday,Heavy Rain,Monsoon,None,471,35,436,233.4
2025-09-15,19:00,Monday,Heavy Rain,Monsoon,None,436,27,409,233.4
2025-09-15,20:00,Monday,Heavy Rain,Monsoon,None,409,28,381,233.4
2025-09-16,06:00,Tuesday,Rainy,Monsoon,None,884,13,871,245.6
2025-09-16,07:00,Tuesday,Rainy,Monsoon,None,871,19,852,245.6
2025-09-16,08:00,Tuesday,Rainy,Monsoon,None,852,25,827,245.6
2025-09-16,09:00,Tuesday,Rainy,Monsoon,None,827,30,797,245.6
2025-09-16,10:00,Tuesday,Rainy,Monsoon,None,797,41,756,245.6
2025-09-16,11:00,Tuesday,Rainy,Monsoon,None,756,46,710,245.6
2025-09-16,12:00,Tuesday,Rainy,Monsoon,None,710,49,661,245.6
2025-09-16,13:00,Tuesday,Rainy,Monsoon,None,661,39,622,245.6
2025-09-16,14:00,Tuesday,Rainy,Monsoon,None,622,41,581,245.6
2025-09-16,15:00,Tuesday,Rainy,Monsoon,None,581,43,538,245.6
2025-09-16,16:00,Tuesday,Rainy,Monsoon,None,538,34,504,245.6
2025-09-16,17:00,Tuesday,Rainy,Monsoon,None,504,58,446,245.6
2025-09-16,18:00,Tuesday,Rainy,Monsoon,None,446,46,400,245.6
2025-09-16,19:00,Tuesday,Rainy,Monsoon,None,400,55,345,245.6
2025-09-16,20:00,Tuesday,Rainy,Monsoon,None,345,31,314,245.6
2025-09-17,06:00,Wednesday,Rainy,Monsoon,None,954,14,940,243.6
2025-09-17,07:00,Wednesday,Rainy,Monsoon,None,940,16,924,243.6
2025-09-17,08:00,Wednesday,Rainy,Monsoon,None,924,20,904,243.6
2025-09-17,09:00,Wednesday,Rainy,Monsoon,None,904,36,868,243.6
2025-09-17,10:00,Wednesday,Rainy,Monsoon,None,868,34,834,243.6
2025-09-17,11:00,Wednesday,Rainy,Monsoon,None,834,69,765,243.6
2025-09-17,12:00,Wednesday,Rainy,Monsoon,None,765,37,728,243.6
2025-09-17,13:00,Wednesday,Rainy,Monsoon,None,728,39,689,243.6
2025-09-17,14:00,Wednesday,Rainy,Monsoon,None,689,49,640,243.6
2025-09-17,15:00,Wednesday,Rainy,Monsoon,None,640,38,602,243.6
2025-09-17,16:00,Wednesday,Rainy,Monsoon,None,602,46,556,243.6
2025-09-17,17:00,Wednesday,Rainy,Monsoon,None,556,50,506,243.6
2025-09-17,18:00,Wednesday,Rainy,Monsoon,None,506,49,457,243.6
2025-09-17,19:00,Wednesday,Rainy,Monsoon,None,457,46,411,243.6
2025-09-17,20:00,Wednesday,Rainy,Monsoon,None,411,46,365,243.6
2025-09-18,06:00,Thursday,Cloudy,Monsoon,None,885,14,871,242.4
2025-09-18,07:00,Thursday,Cloudy,Monsoon,None,871,17,854,242.4
2025-09-18,08:00,Thursday,Cloudy,Monsoon,None,854,29,825,242.4
2025-09-18,09:00,Thursday,Cloudy,Monsoon,None,825,35,790,242.4
2025-09-18,10:00,Thursday,Cloudy,Monsoon,None,790,49,741,242.4
2025-09-18,11:00,Thursday,Cloudy,Monsoon,None,741,48,693,242.4
2025-09-18,12:00,Thursday,Cloudy,Monsoon,None,693,46,647,242.4
2025-09-18,13:00,Thursday,Cloudy,Monsoon,None,647,53,594,242.4
2025-09-18,14:00,Thursday,Cloudy,Monsoon,None,594,37,557,242.4
2025-09-18,15:00,Thursday,Cloudy,Monsoon,None,557,46,511,242.4
2025-09-18,16:00,Thursday,Cloudy,Monsoon,None,511,32,479,242.4
2025-09-18,17:00,Thursday,Cloudy,Monsoon,None,479,57,422,242.4
2025-09-18,18:00,Thursday,Cloudy,Monsoon,None,422,60,362,242.4
2025-09-18,19:00,Thursday,Cloudy,Monsoon,None,362,58,304,242.4
2025-09-18,20:00,Thursday,Cloudy,Monsoon,None,304,45,259,242.4
2025-09-19,06:00,Friday,Humid,Monsoon,None,905,18,887,240.75
2025-09-19,07:00,Friday,Humid,Monsoon,None,887,25,862,240.75
2025-09-19,08:00,Friday,Humid,Monsoon,None,862,37,825,240.75
2025-09-19,09:00,Friday,Humid,Monsoon,None,825,43,782,240.75
2025-09-19,10:00,Friday,Humid,Monsoon,None,782,41,741,240.75
2025-09-19,11:00,Friday,Humid,Monsoon,None,741,48,693,240.75
2025-09-19,12:00,Friday,Humid,Monsoon,None,693,59,634,240.75
2025-09-19,13:00,Friday,Humid,Monsoon,None,634,68,566,240.75
2025-09-19,14:00,Friday,Humid,Monsoon,None,566,46,520,240.75
2025-09-19,15:00,Friday,Humid,Monsoon,None,520,43,477,240.75
2025-09-19,16:00,Friday,Humid,Monsoon,None,477,62,415,240.75
2025-09-19,17:00,Friday,Humid,Monsoon,None,415,54,361,240.75
2025-09-19,18:00,Friday,Humid,Monsoon,None,361,58,303,240.75
2025-09-19,19:00,Friday,Humid,Monsoon,None,303,79,224,240.75
2025-09-19,20:00,Friday,Humid,Monsoon,None,224,45,179,240.75
2025-09-20,06:00,Saturday,Cloudy,Monsoon,None,1085,21,1064,248.15
2025-09-20,07:00,Saturday,Cloudy,Monsoon,None,1064,30,1034,248.15
2025-09-20,08:00,Saturday,Cloudy,Monsoon,None,1034,43,991,248.15
2025-09-20,09:00,Saturday,Cloudy,Monsoon,None,991,60,931,248.15
2025-09-20,10:00,Saturday,Cloudy,Monsoon,None,931,41,890,248.15
2025-09-20,11:00,Saturday,Cloudy,Monsoon,None,890,69,821,248.15
2025-09-20,12:00,Saturday,Cloudy,Monsoon,None,821,101,720,248.15
2025-09-20,13:00,Saturday,Cloudy,Monsoon,None,720,98,622,248.15
2025-09-20,14:00,Saturday,Cloudy,Monsoon,None,622,59,563,248.15
2025-09-20,15:00,Saturday,Cloudy,Monsoon,None,563,74,489,248.15
2025-09-20,16:00,Saturday,Cloudy,Monsoon,None,489,58,431,248.15
2025-09-20,17:00,Saturday,Cloudy,Monsoon,None,431,72,359,248.15
2025-09-20,18:00,Saturday,Cloudy,Monsoon,None,359,85,274,248.15
2025-09-20,19:00,Saturday,Cloudy,Monsoon,None,274,99,175,248.15
2025-09-20,20:00,Saturday,Cloudy,Monsoon,None,175,75,100,248.15
2025-09-21,06:00,Sunday,Humid,Monsoon,None,1129,26,1103,259.75
2025-09-21,07:00,Sunday,Humid,Monsoon,None,1103,27,1076,259.75
2025-09-21,08:00,Sunday,Humid,Monsoon,None,1076,45,1031,259.75
2025-09-21,09:00,Sunday,Humid,Monsoon,None,1031,69,962,259.75
2025-09-21,10:00,Sunday,Humid,Monsoon,None,962,76,886,259.75
2025-09-21,11:00,Sunday,Humid,Monsoon,None,886,70,816,259.75
2025-09-21,12:00,Sunday,Humid,Monsoon,None,816,65,751,259.75
2025-09-21,13:00,Sunday,Humid,Monsoon,None,751,88,663,259.75
2025-09-21,14:00,Sunday,Humid,Monsoon,None,663,53,610,259.75
2025-09-21,15:00,Sunday,Humid,Monsoon,None,610,64,546,259.75
2025-09-21,16:00,Sunday,Humid,Monsoon,None,546,84,462,259.75
2025-09-21,17:00,Sunday,Humid,Monsoon,None,462,89,373,259.75
2025-09-21,18:00,Sunday,Humid,Monsoon,None,373,60,313,259.75
2025-09-21,19:00,Sunday,Humid,Monsoon,None,313,105,208,259.75
2025-09-21,20:00,Sunday,Humid,Monsoon,None,208,63,145,259.75
2025-09-22,06:00,Monday,Heavy Rain,Monsoon,Navratri Start,699,8,691,220.65
2025-09-22,07:00,Monday,Heavy Rain,Monsoon,Navratri Start,691,11,680,220.65
2025-09-22,08:00,Monday,Heavy Rain,Monsoon,Navratri Start,680,17,663,220.65
2025-09-22,09:00,Monday,Heavy Rain,Monsoon,Navratri Start,663,20,643,220.65
2025-09-22,10:00,Monday,Heavy Rain,Monsoon,Navratri Start,643,26,617,220.65
2025-09-22,11:00,Monday,Heavy Rain,Monsoon,Navratri Start,617,26,591,220.65
2025-09-22,12:00,Monday,Heavy Rain,Monsoon,Navratri Start,591,30,561,220.65
2025-09-22,13:00,Monday,Heavy Rain,Monsoon,Navratri Start,561,35,526,220.65
2025-09-22,14:00,Monday,Heavy Rain,Monsoon,Navratri Start,526,31,495,220.65
2025-09-22,15:00,Monday,Heavy Rain,Monsoon,Navratri Start,495,18,477,220.65
2025-09-22,16:00,Monday,Heavy Rain,Monsoon,Navratri Start,477,28,449,220.65
2025-09-22,17:00,Monday,Heavy Rain,Monsoon,Navratri Start,449,36,413,220.65
2025-09-22,18:00,Monday,Heavy Rain,Monsoon,Navratri Start,413,44,369,220.65
2025-09-22,19:00,Monday,Heavy Rain,Monsoon,Navratri Start,369,40,329,220.65
2025-09-22,20:00,Monday,Heavy Rain,Monsoon,Navratri Start,329,20,309,220.65
2025-09-23,06:00,Tuesday,Rainy,Monsoon,None,886,14,872,247.6
2025-09-23,07:00,Tuesday,Rainy,Monsoon,None,872,20,852,247.6
2025-09-23,08:00,Tuesday,Rainy,Monsoon,None,852,21,831,247.6
2025-09-23,09:00,Tuesday,Rainy,Monsoon,None,831,28,803,247.6
2025-09-23,10:00,Tuesday,Rainy,Monsoon,None,803,39,764,247.6
2025-09-23,11:00,Tuesday,Rainy,Monsoon,None,764,26,738,247.6
2025-09-23,12:00,Tuesday,Rainy,Monsoon,None,738,49,689,247.6
2025-09-23,13:00,Tuesday,Rainy,Monsoon,None,689,53,636,247.6
2025-09-23,14:00,Tuesday,Rainy,Monsoon,None,636,28,608,247.6
2025-09-23,15:00,Tuesday,Rainy,Monsoon,None,608,42,566,247.6
2025-09-23,16:00,Tuesday,Rainy,Monsoon,None,566,33,533,247.6
2025-09-23,17:00,Tuesday,Rainy,Monsoon,None,533,45,488,247.6
2025-09-23,18:00,Tuesday,Rainy,Monsoon,None,488,46,442,247.6
2025-09-23,19:00,Tuesday,Rainy,Monsoon,None,442,60,382,247.6
2025-09-23,20:00,Tuesday,Rainy,Monsoon,None,382,42,340,247.6
2025-09-24,06:00,Wednesday,Heavy Rain,Monsoon,None,763,9,754,246.4
2025-09-24,07:00,Wednesday,Heavy Rain,Monsoon,None,754,12,742,246.4
2025-09-24,08:00,Wednesday,Heavy Rain,Monsoon,None,742,19,723,246.4
2025-09-24,09:00,Wednesday,Heavy Rain,Monsoon,None,723,26,697,246.4
2025-09-24,10:00,Wednesday,Heavy Rain,Monsoon,None,697,30,667,246.4
2025-09-24,11:00,Wednesday,Heavy Rain,Monsoon,None,667,24,643,246.4
2025-09-24,12:00,Wednesday,Heavy Rain,Monsoon,None,643,35,608,246.4
2025-09-24,13:00,Wednesday,Heavy Rain,Monsoon,None,608,30,578,246.4
2025-09-24,14:00,Wednesday,Heavy Rain,Monsoon,None,578,33,545,246.4
2025-09-24,15:00,Wednesday,Heavy Rain,Monsoon,None,545,23,522,246.4
2025-09-24,16:00,Wednesday,Heavy Rain,Monsoon,None,522,30,492,246.4
2025-09-24,17:00,Wednesday,Heavy Rain,Monsoon,None,492,31,461,246.4
2025-09-24,18:00,Wednesday,Heavy Rain,Monsoon,None,461,26,435,246.4
2025-09-24,19:00,Wednesday,Heavy Rain,Monsoon,None,435,48,387,246.4
2025-09-24,20:00,Wednesday,Heavy Rain,Monsoon,None,387,26,361,246.4
2025-09-25,06:00,Thursday,Humid,Monsoon,None,928,17,911,238
2025-09-25,07:00,Thursday,Humid,Monsoon,None,911,14,897,238
2025-09-25,08:00,Thursday,Humid,Monsoon,None,897,26,871,238
2025-09-25,09:00,Thursday,Humid,Monsoon,None,871,35,836,238
2025-09-25,10:00,Thursday,Humid,Monsoon,None,836,44,792,238
2025-09-25,11:00,Thursday,Humid,Monsoon,None,792,36,756,238
2025-09-25,12:00,Thursday,Humid,Monsoon,None,756,58,698,238
2025-09-25,13:00,Thursday,Humid,Monsoon,None,698,69,629,238
2025-09-25,14:00,Thursday,Humid,Monsoon,None,629,48,581,238
2025-09-25,15:00,Thursday,Humid,Monsoon,None,581,41,540,238
2025-09-25,16:00,Thursday,Humid,Monsoon,None,540,33,507,238
2025-09-25,17:00,Thursday,Humid,Monsoon,None,507,42,465,238
2025-09-25,18:00,Thursday,Humid,Monsoon,None,465,57,408,238
2025-09-25,19:00,Thursday,Humid,Monsoon,None,408,56,352,238
2025-09-25,20:00,Thursday,Humid,Monsoon,None,352,48,304,238
2025-09-26,06:00,Friday,Heavy Rain,Monsoon,None,819,11,808,235.15
2025-09-26,07:00,Friday,Heavy Rain,Monsoon,None,808,13,795,235.15
2025-09-26,08:00,Friday,Heavy Rain,Monsoon,None,795,27,768,235.15
2025-09-26,09:00,Friday,Heavy Rain,Monsoon,None,768,26,742,235.15
2025-09-26,10:00,Friday,Heavy Rain,Monsoon,None,742,33,709,235.15
2025-09-26,11:00,Friday,Heavy Rain,Monsoon,None,709,43,666,235.15
2025-09-26,12:00,Friday,Heavy Rain,Monsoon,None,666,39,627,235.15
2025-09-26,13:00,Friday,Heavy Rain,Monsoon,None,627,38,589,235.15
2025-09-26,14:00,Friday,Heavy Rain,Monsoon,None,589,27,562,235.15
2025-09-26,15:00,Friday,Heavy Rain,Monsoon,None,562,27,535,235.15
2025-09-26,16:00,Friday,Heavy Rain,Monsoon,None,535,31,504,235.15
2025-09-26,17:00,Friday,Heavy Rain,Monsoon,None,504,30,474,235.15
2025-09-26,18:00,Friday,Heavy Rain,Monsoon,None,474,35,439,235.15
2025-09-26,19:00,Friday,Heavy Rain,Monsoon,None,439,48,391,235.15
2025-09-26,20:00,Friday,Heavy Rain,Monsoon,None,391,21,370,235.15
2025-09-27,06:00,Saturday,Rainy,Monsoon,None,1057,18,1039,256.35
2025-09-27,07:00,Saturday,Rainy,Monsoon,None,1039,37,1002,256.35
2025-09-27,08:00,Saturday,Rainy,Monsoon,None,1002,37,965,256.35
2025-09-27,09:00,Saturday,Rainy,Monsoon,None,965,47,918,256.35
2025-09-27,10:00,Saturday,Rainy,Monsoon,None,918,57,861,256.35
2025-09-27,11:00,Saturday,Rainy,Monsoon,None,861,62,799,256.35
2025-09-27,12:00,Saturday,Rainy,Monsoon,None,799,84,715,256.35
2025-09-27,13:00,Saturday,Rainy,Monsoon,None,715,80,635,256.35
2025-09-27,14:00,Saturday,Rainy,Monsoon,None,635,59,576,256.35
2025-09-27,15:00,Saturday,Rainy,Monsoon,None,576,55,521,256.35
2025-09-27,16:00,Saturday,Rainy,Monsoon,None,521,74,447,256.35
2025-09-27,17:00,Saturday,Rainy,Monsoon,None,447,51,396,256.35
2025-09-27,18:00,Saturday,Rainy,Monsoon,None,396,82,314,256.35
2025-09-27,19:00,Saturday,Rainy,Monsoon,None,314,92,222,256.35
2025-09-27,20:00,Saturday,Rainy,Monsoon,None,222,50,172,256.35
2025-09-28,06:00,Sunday,Rainy,Monsoon,None,1041,22,1019,252.35
2025-09-28,07:00,Sunday,Rainy,Monsoon,None,1019,21,998,252.35
2025-09-28,08:00,Sunday,Rainy,Monsoon,None,998,46,952,252.35
2025-09-28,09:00,Sunday,Rainy,Monsoon,None,952,50,902,252.35
2025-09-28,10:00,Sunday,Rainy,Monsoon,None,902,55,847,252.35
2025-09-28,11:00,Sunday,Rainy,Monsoon,None,847,54,793,252.35
2025-09-28,12:00,Sunday,Rainy,Monsoon,None,793,88,705,252.35
2025-09-28,13:00,Sunday,Rainy,Monsoon,None,705,64,641,252.35
2025-09-28,14:00,Sunday,Rainy,Monsoon,None,641,50,591,252.35
2025-09-28,15:00,Sunday,Rainy,Monsoon,None,591,67,524,252.35
2025-09-28,16:00,Sunday,Rainy,Monsoon,None,524,50,474,252.35
2025-09-28,17:00,Sunday,Rainy,Monsoon,None,474,67,407,252.35
2025-09-28,18:00,Sunday,Rainy,Monsoon,None,407,92,315,252.35
2025-09-28,19:00,Sunday,Rainy,Monsoon,None,315,94,221,252.35
2025-09-28,20:00,Sunday,Rainy,Monsoon,None,221,74,147,252.35
2025-09-29,06:00,Monday,Rainy,Monsoon,None,867,11,856,245.6
2025-09-29,07:00,Monday,Rainy,Monsoon,None,856,18,838,245.6
2025-09-29,08:00,Monday,Rainy,Monsoon,None,838,29,809,245.6
2025-09-29,09:00,Monday,Rainy,Monsoon,None,809,32,777,245.6
2025-09-29,10:00,Monday,Rainy,Monsoon,None,777,36,741,245.6
2025-09-29,11:00,Monday,Rainy,Monsoon,None,741,30,711,245.6
2025-09-29,12:00,Monday,Rainy,Monsoon,None,711,47,664,245.6
2025-09-29,13:00,Monday,Rainy,Monsoon,None,664,39,625,245.6
2025-09-29,14:00,Monday,Rainy,Monsoon,None,625,43,582,245.6
2025-09-29,15:00,Monday,Rainy,Monsoon,None,582,32,550,245.6
2025-09-29,16:00,Monday,Rainy,Monsoon,None,550,35,515,245.6
2025-09-29,17:00,Monday,Rainy,Monsoon,None,515,32,483,245.6
2025-09-29,18:00,Monday,Rainy,Monsoon,None,483,33,450,245.6
2025-09-29,19:00,Monday,Rainy,Monsoon,None,450,70,380,245.6
2025-09-29,20:00,Monday,Rainy,Monsoon,None,380,35,345,245.6
2025-09-30,06:00,Tuesday,Humid,Monsoon,None,894,16,878,244
2025-09-30,07:00,Tuesday,Humid,Monsoon,None,878,21,857,244
2025-09-30,08:00,Tuesday,Humid,Monsoon,None,857,24,833,244
2025-09-30,09:00,Tuesday,Humid,Monsoon,None,833,39,794,244
2025-09-30,10:00,Tuesday,Humid,Monsoon,None,794,39,755,244
2025-09-30,11:00,Tuesday,Humid,Monsoon,None,755,30,725,244
2025-09-30,12:00,Tuesday,Humid,Monsoon,None,725,53,672,244
2025-09-30,13:00,Tuesday,Humid,Monsoon,None,672,44,628,244
2025-09-30,14:00,Tuesday,Humid,Monsoon,None,628,43,585,244
2025-09-30,15:00,Tuesday,Humid,Monsoon,None,585,50,535,244
2025-09-30,16:00,Tuesday,Humid,Monsoon,None,535,42,493,244
2025-09-30,17:00,Tuesday,Humid,Monsoon,None,493,39,454,244
2025-09-30,18:00,Tuesday,Humid,Monsoon,None,454,65,389,244
2025-09-30,19:00,Tuesday,Humid,Monsoon,None,389,64,325,244
2025-09-30,20:00,Tuesday,Humid,Monsoon,None,325,31,294,244
2025-10-01,06:00,Wednesday,Cloudy,Festive/Autumn,None,1035,12,1023,262.4
2025-10-01,07:00,Wednesday,Cloudy,Festive/Autumn,None,1023,19,1004,262.4
2025-10-01,08:00,Wednesday,Cloudy,Festive/Autumn,None,1004,36,968,262.4
2025-10-01,09:00,Wednesday,Cloudy,Festive/Autumn,None,968,39,929,262.4
2025-10-01,10:00,Wednesday,Cloudy,Festive/Autumn,None,929,49,880,262.4
2025-10-01,11:00,Wednesday,Cloudy,Festive/Autumn,None,880,41,839,262.4
2025-10-01,12:00,Wednesday,Cloudy,Festive/Autumn,None,839,69,770,262.4
2025-10-01,13:00,Wednesday,Cloudy,Festive/Autumn,None,770,38,732,262.4
2025-10-01,14:00,Wednesday,Cloudy,Festive/Autumn,None,732,45,687,262.4
2025-10-01,15:00,Wednesday,Cloudy,Festive/Autumn,None,687,50,637,262.4
2025-10-01,16:00,Wednesday,Cloudy,Festive/Autumn,None,637,40,597,262.4
2025-10-01,17:00,Wednesday,Cloudy,Festive/Autumn,None,597,62,535,262.4
2025-10-01,18:00,Wednesday,Cloudy,Festive/Autumn,None,535,56,479,262.4
2025-10-01,19:00,Wednesday,Cloudy,Festive/Autumn,None,479,55,424,262.4
